StreamID: 289
Parameters: FLOW_OUTcms, ORGN_OUTkg
Dates: 01/01/2001 - 12/31/2015



UTCoffset(sec)   Date(m/d/y)   FLOW_OUTcms   ORGN_OUTkg
1442016000       9/12/2015     237.5         1.39         
1442102400       9/13/2015     213.9         0.4427       
1442188800       9/14/2015     192.0         0.1399       
1442275200       9/15/2015     174.5         0.04451      
1442361600       9/16/2015     161.7         0.01411      
1442448000       9/17/2015     157.0         0.06356      
1442534400       9/18/2015     165.7         2.013        
1442620800       9/19/2015     157.6         0.1983       
1442707200       9/20/2015     147.6         0.02645      
1442793600       9/21/2015     142.0         0.0          
1442880000       9/22/2015     147.9         0.9129       
1442966400       9/23/2015     139.2         0.07835      
1443052800       9/24/2015     130.8         0.0          
1443139200       9/25/2015     121.7         0.0          
1443225600       9/26/2015     113.4         0.0          
1443312000       9/27/2015     104.1         0.0          
1443398400       9/28/2015     96.9          0.0          
1443484800       9/29/2015     90.46         0.0          
1443571200       9/30/2015     84.51         0.0          
1443657600       10/1/2015     82.67         0.0          
1443744000       10/2/2015     76.82         0.0          
1443830400       10/3/2015     72.59         0.0          
1443916800       10/4/2015     68.24         0.0          
1444003200       10/5/2015     64.42         0.0          
1444089600       10/6/2015     61.66         0.0          
1444176000       10/7/2015     60.08         0.0          
1444262400       10/8/2015     64.06         0.0          
1444348800       10/9/2015     65.76         0.0          
1444435200       10/10/2015    214.5         214.8        
1444521600       10/11/2015    149.8         44.34        
1444608000       10/12/2015    141.5         13.01        
1444694400       10/13/2015    135.1         3.992        
1444780800       10/14/2015    127.9         1.227        
1444867200       10/15/2015    119.2         0.3855       
1444953600       10/16/2015    108.9         0.1197       
1445040000       10/17/2015    99.99         0.03853      
1445126400       10/18/2015    91.87         0.01266      
1445212800       10/19/2015    84.51         0.0          
1445299200       10/20/2015    77.5          0.0          
1445385600       10/21/2015    71.35         0.0          
1445472000       10/22/2015    65.94         0.0          
1445558400       10/23/2015    60.36         0.0          
1445644800       10/24/2015    57.29         0.0          
1445731200       10/25/2015    52.4          0.0          
1445817600       10/26/2015    49.62         0.0          
1445904000       10/27/2015    46.66         0.0          
1445990400       10/28/2015    44.29         0.0          
1446076800       10/29/2015    42.08         0.0          
1446163200       10/30/2015    40.12         0.0          
1446249600       10/31/2015    38.35         0.0          
1446336000       11/1/2015     36.02         0.0          
1446422400       11/2/2015     35.45         0.0          
1446508800       11/3/2015     33.29         0.0          
1446595200       11/4/2015     33.01         0.0          
1446681600       11/5/2015     30.94         0.0          
1446768000       11/6/2015     30.72         0.0          
1446854400       11/7/2015     28.86         0.0          
1446940800       11/8/2015     28.77         0.0          
1447027200       11/9/2015     28.7          0.0          
1447113600       11/10/2015    27.55         0.0          
1447200000       11/11/2015    27.02         0.0          
1447286400       11/12/2015    26.32         0.0          
1447372800       11/13/2015    26.17         0.0          
1447459200       11/14/2015    24.73         0.0          
1447545600       11/15/2015    24.42         0.0          
1447632000       11/16/2015    22.9          0.0          
1447718400       11/17/2015    22.78         0.0          
1447804800       11/18/2015    21.25         0.0          
1447891200       11/19/2015    20.7          0.0          
1447977600       11/20/2015    21.58         0.0          
1448064000       11/21/2015    20.87         0.0          
1448150400       11/22/2015    19.46         0.0          
1448236800       11/23/2015    18.87         0.0          
1448323200       11/24/2015    18.65         0.0          
1448409600       11/25/2015    17.42         0.0          
1448496000       11/26/2015    17.49         0.0          
1448582400       11/27/2015    16.35         0.0          
1448668800       11/28/2015    15.87         0.0          
1448755200       11/29/2015    15.82         0.0          
1448841600       11/30/2015    14.79         0.0          
1448928000       12/1/2015     14.44         0.0          
1449014400       12/2/2015     14.0          0.0          
1449100800       12/3/2015     16.19         0.0          
1449187200       12/4/2015     23.15         0.0          
1449273600       12/5/2015     21.98         0.0          
1449360000       12/6/2015     20.24         0.0          
1449446400       12/7/2015     18.48         0.0          
1449532800       12/8/2015     17.14         0.0          
1449619200       12/9/2015     15.86         0.0          
1449705600       12/10/2015    14.32         0.0          
1449792000       12/11/2015    13.98         0.0          
1449878400       12/12/2015    12.58         0.0          
1449964800       12/13/2015    12.25         0.0          
1450051200       12/14/2015    11.22         0.0          
1450137600       12/15/2015    11.16         0.0          
1450224000       12/16/2015    10.22         0.0          
1450310400       12/17/2015    10.17         0.0          
1450396800       12/18/2015    9.335         0.0          
1450483200       12/19/2015    8.946         0.0          
1450569600       12/20/2015    8.554         0.0          
1450656000       12/21/2015    8.674         0.0          
1450742400       12/22/2015    7.999         0.0          
1450828800       12/23/2015    7.68          0.0          
1450915200       12/24/2015    7.742         0.0          
1451001600       12/25/2015    10.12         0.0          
